Location name,Latitude,Longitude,Coordinates type,Material identifier,Short references,Original material identifier,Material type,Taxon rank,Taxon name,Reported biological identification,Fish category,Plant metabolism,Context,Relative dating - lower limit,Relative dating - upper limit,Relative dating timescale,Sample identifier,Sample type,Bone,Combustion stage,Dataset DOI,Result type,δ13C (‰vpdb),δ13C (‰vpdb) uncertainty,δ13C uncertainty type,δ15N (‰air),δ15N (‰air) uncertainty,δ15N uncertainty type,δ34S uncertainty type,Country
Lower Gypsades,35.29806,25.16306,exact,2018.001.997,Nafplioti (2016),DAN61,animal,genus,sus,,,,archaeological,-1900,-1600,BCE/CE,2018.001.1096,bone,humerus,,10.48530/isoarch.2018.001,exact,-21.3,,,2.6,,,,Greece
Lower Gypsades,35.29806,25.16306,exact,2018.001.998,Nafplioti (2016),DAN62,animal,family,bovidae,,,,archaeological,-1900,-1600,BCE/CE,2018.001.1097,bone,radius,,10.48530/isoarch.2018.001,exact,-20.1,,,2,,,,Greece
Lower Gypsades,35.29806,25.16306,exact,2018.001.999,Nafplioti (2016),DAN63,animal,genus,bos,,,,archaeological,-1900,-1600,BCE/CE,2018.001.1098,bone,metatarsal,,10.48530/isoarch.2018.001,exact,-21,,,3.8,,,,Greece
Lower Gypsades,35.29806,25.16306,exact,2018.001.1000,Nafplioti (2016),DAN64,animal,family,bovidae,,,,archaeological,-1900,-1600,BCE/CE,2018.001.1099,bone,radius,,10.48530/isoarch.2018.001,exact,-19.8,,,3.5,,,,Greece
Lower Gypsades,35.29806,25.16306,exact,2018.001.1001,Nafplioti (2016),DAN65,animal,family,bovidae,,,,archaeological,-1900,-1600,BCE/CE,2018.001.1100,bone,humerus,,10.48530/isoarch.2018.001,exact,-20.3,,,4.6,,,,Greece
Lower Gypsades,35.29806,25.16306,exact,2018.001.1002,Nafplioti (2016),DAN66,animal,genus,bos,,,,archaeological,-1900,-1600,BCE/CE,2018.001.1101,bone,metacarpal,,10.48530/isoarch.2018.001,exact,-20.8,,,3.8,,,,Greece
Lower Gypsades,35.29806,25.16306,exact,2018.001.1003,Nafplioti (2016),DAN67,animal,genus,sus,,,,archaeological,-1900,-1600,BCE/CE,2018.001.1102,bone,humerus,,10.48530/isoarch.2018.001,exact,-20.4,,,3.2,,,,Greece
Lower Gypsades,35.29806,25.16306,exact,2018.001.1004,Nafplioti (2016),DAN68,animal,genus,bos,cow-size,,,archaeological,-1900,-1600,BCE/CE,2018.001.1103,bone,,,10.48530/isoarch.2018.001,exact,-20.6,,,4.3,,,,Greece
Lower Gypsades,35.29806,25.16306,exact,2018.001.1005,Nafplioti (2016),DAN69,animal,genus,bos,cow-size,,,archaeological,-1900,-1600,BCE/CE,2018.001.1104,bone,humerus,,10.48530/isoarch.2018.001,exact,-20.7,,,4.5,,,,Greece
Lower Gypsades,35.29806,25.16306,exact,2018.001.1006,Nafplioti (2016),DAN70,animal,family,bovidae,,,,archaeological,-1900,-1600,BCE/CE,2018.001.1105,bone,humerus,,10.48530/isoarch.2018.001,exact,-21.9,,,2.8,,,,Greece
Lower Gypsades,35.29806,25.16306,exact,2018.001.1007,Nafplioti (2016),DAN71,animal,genus,sus,,,,archaeological,-1900,-1600,BCE/CE,2018.001.1106,bone,tibia,,10.48530/isoarch.2018.001,exact,-20.3,,,4,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1089,Heaton et al. (2009),(ANLS),plant,species,triticum durum,durum simeto,,C3,archaeological,1998,,BCE/CE,2018.001.1191,grain,,,10.48530/isoarch.2018.001,exact,-24.7,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1090,Heaton et al. (2009),(BFS),plant,species,triticum durum,durum simeto,,C3,archaeological,1998,,BCE/CE,2018.001.1192,grain,,,10.48530/isoarch.2018.001,exact,-24.4,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1091,Heaton et al. (2009),(DT),plant,species,triticum durum,durum apulo,,C3,archaeological,1995,,BCE/CE,2018.001.1193,grain,,,10.48530/isoarch.2018.001,exact,-23.4,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1092,Heaton et al. (2009),(EF),plant,species,triticum durum,durum apulo,,C3,archaeological,1995,,BCE/CE,2018.001.1194,grain,,,10.48530/isoarch.2018.001,exact,-22.6,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1093,Heaton et al. (2009),(KLPTS),plant,species,triticum durum,durum simeto,,C3,archaeological,1998,,BCE/CE,2018.001.1195,grain,,,10.48530/isoarch.2018.001,exact,-24.7,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1094,Heaton et al. (2009),(MG),plant,species,triticum durum,durum apulo,,C3,archaeological,1995,,BCE/CE,2018.001.1196,grain,,,10.48530/isoarch.2018.001,exact,-23.4,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1095,Heaton et al. (2009),(PLKRNS),plant,species,triticum durum,durum simeto,,C3,archaeological,1998,,BCE/CE,2018.001.1197,grain,,,10.48530/isoarch.2018.001,exact,-24.3,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1096,Heaton et al. (2009),(PTLTS),plant,species,triticum durum,durum cosmodur,,C3,archaeological,1998,,BCE/CE,2018.001.1198,grain,,,10.48530/isoarch.2018.001,exact,-24.1,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1097,Heaton et al. (2009),(PNS),plant,species,triticum durum,durum cosmodur,,C3,archaeological,1998,,BCE/CE,2018.001.1199,grain,,,10.48530/isoarch.2018.001,exact,-23.6,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1098,Heaton et al. (2009),(TL),plant,species,triticum durum,durum apulo,,C3,archaeological,1995,,BCE/CE,2018.001.1200,grain,,,10.48530/isoarch.2018.001,exact,-22.7,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1099,Heaton et al. (2009),(TSGRS),plant,species,triticum durum,durum cosmodur,,C3,archaeological,1998,,BCE/CE,2018.001.1201,grain,,,10.48530/isoarch.2018.001,exact,-24.5,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1100,Heaton et al. (2009),(TT),plant,species,triticum durum,durum apulo,,C3,archaeological,1995,,BCE/CE,2018.001.1202,grain,,,10.48530/isoarch.2018.001,exact,-22.8,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1101,Heaton et al. (2009),(STS),plant,species,triticum durum,durum cosmodur,,C3,archaeological,1998,,BCE/CE,2018.001.1203,grain,,,10.48530/isoarch.2018.001,exact,-24.3,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1102,Heaton et al. (2009),(TSTSS),plant,species,triticum durum,durum cosmodur,,C3,archaeological,1998,,BCE/CE,2018.001.1204,grain,,,10.48530/isoarch.2018.001,exact,-24.7,,,,,,,Greece
Agios Mamas,40.25941,23.3351,exact,2018.001.1103,Heaton et al. (2009),1,plant,species,triticum durum,durum athos,,C3,archaeological,1992,,BCE/CE,2018.001.1205,grain,,,10.48530/isoarch.2018.001,exact,-24.8,,,,,,,Greece
Agios Mamas,40.25941,23.3351,exact,2018.001.1104,Heaton et al. (2009),2,plant,species,triticum durum,durum athos,,C3,archaeological,1994,,BCE/CE,2018.001.1206,grain,,,10.48530/isoarch.2018.001,exact,-24.9,,,,,,,Greece
Agios Mamas,40.25941,23.3351,exact,2018.001.1105,Heaton et al. (2009),3,plant,species,triticum durum,durum athos,,C3,archaeological,1995,,BCE/CE,2018.001.1207,grain,,,10.48530/isoarch.2018.001,exact,-23.8,,,,,,,Greece
Agios Mamas,40.25941,23.3351,exact,2018.001.1106,Heaton et al. (2009),4,plant,species,triticum durum,durum athos,,C3,archaeological,1996,,BCE/CE,2018.001.1208,grain,,,10.48530/isoarch.2018.001,exact,-25.6,,,,,,,Greece
Agios Mamas,40.25941,23.3351,exact,2018.001.1107,Heaton et al. (2009),5,plant,species,triticum durum,durum athos,,C3,archaeological,1997,,BCE/CE,2018.001.1209,grain,,,10.48530/isoarch.2018.001,exact,-23.9,,,,,,,Greece
Agios Mamas,40.25941,23.3351,exact,2018.001.1108,Heaton et al. (2009),6,plant,species,triticum durum,durum athos,,C3,archaeological,1998,,BCE/CE,2018.001.1210,grain,,,10.48530/isoarch.2018.001,exact,-25.2,,,,,,,Greece
Agios Mamas,40.25941,23.3351,exact,2018.001.1109,Heaton et al. (2009),7,plant,species,triticum durum,durum athos,,C3,archaeological,1999,,BCE/CE,2018.001.1211,grain,,,10.48530/isoarch.2018.001,exact,-25.6,,,,,,,Greece
Agios Mamas,40.25941,23.3351,exact,2018.001.1110,Heaton et al. (2009),8,plant,species,triticum durum,durum athos,,C3,archaeological,2000,,BCE/CE,2018.001.1212,grain,,,10.48530/isoarch.2018.001,exact,-25.4,,,,,,,Greece
Agios Mamas,40.25941,23.3351,exact,2018.001.1111,Heaton et al. (2009),9,plant,species,triticum durum,durum athos,,C3,archaeological,2001,,BCE/CE,2018.001.1213,grain,,,10.48530/isoarch.2018.001,exact,-23.3,,,,,,,Greece
Agios Mamas,40.25941,23.3351,exact,2018.001.1112,Heaton et al. (2009),10,plant,species,triticum durum,durum athos,,C3,archaeological,2002,,BCE/CE,2018.001.1214,grain,,,10.48530/isoarch.2018.001,exact,-23.7,,,,,,,Greece
Agios Mamas,40.25941,23.3351,exact,2018.001.1113,Heaton et al. (2009),11,plant,species,triticum monococcum,einkorn,,C3,archaeological,1991,,BCE/CE,2018.001.1215,grain,,,10.48530/isoarch.2018.001,exact,-23.5,,,,,,,Greece
Agios Mamas,40.25941,23.3351,exact,2018.001.1114,Heaton et al. (2009),12,plant,species,triticum monococcum,einkorn,,C3,archaeological,1992,,BCE/CE,2018.001.1216,grain,,,10.48530/isoarch.2018.001,exact,-23.4,,,,,,,Greece
Agios Mamas,40.25941,23.3351,exact,2018.001.1115,Heaton et al. (2009),13,plant,species,triticum monococcum,einkorn,,C3,archaeological,1993,,BCE/CE,2018.001.1217,grain,,,10.48530/isoarch.2018.001,exact,-23.1,,,,,,,Greece
Agios Mamas,40.25941,23.3351,exact,2018.001.1116,Heaton et al. (2009),14,plant,species,triticum monococcum,einkorn,,C3,archaeological,1994,,BCE/CE,2018.001.1218,grain,,,10.48530/isoarch.2018.001,exact,-23.1,,,,,,,Greece
Agios Mamas,40.25941,23.3351,exact,2018.001.1117,Heaton et al. (2009),15,plant,species,triticum monococcum,einkorn,,C3,archaeological,1995,,BCE/CE,2018.001.1219,grain,,,10.48530/isoarch.2018.001,exact,-21.1,,,,,,,Greece
Agios Mamas,40.25941,23.3351,exact,2018.001.1118,Heaton et al. (2009),16,plant,species,triticum monococcum,einkorn,,C3,archaeological,1996,,BCE/CE,2018.001.1220,grain,,,10.48530/isoarch.2018.001,exact,-23.8,,,,,,,Greece
Agios Mamas,40.25941,23.3351,exact,2018.001.1119,Heaton et al. (2009),17,plant,species,triticum monococcum,einkorn,,C3,archaeological,1998,,BCE/CE,2018.001.1221,grain,,,10.48530/isoarch.2018.001,exact,-23.4,,,,,,,Greece
Examili,40.865,23.00583,exact,2018.001.1120,Heaton et al. (2009),,plant,species,triticum durum,durum cosmodur,,C3,archaeological,1998,,BCE/CE,2018.001.1222,grain,,,10.48530/isoarch.2018.001,exact,-24.6,,,,,,,Greece
Haliartos,38.36904,23.10545,exact,2018.001.1121,Heaton et al. (2009),,plant,species,triticum durum,durum athos,,C3,archaeological,1995,,BCE/CE,2018.001.1223,grain,,,10.48530/isoarch.2018.001,exact,-25.5,,,,,,,Greece
Krithia,40.84083,22.98333,exact,2018.001.1122,Heaton et al. (2009),,plant,species,triticum durum,durum cosmodur,,C3,archaeological,1998,,BCE/CE,2018.001.1224,grain,,,10.48530/isoarch.2018.001,exact,-24.9,,,,,,,Greece
Krithia/Examili,40.85332,22.99693,exact,2018.001.1123,Heaton et al. (2009),,plant,species,triticum durum,durum cosmodur,,C3,archaeological,1998,,BCE/CE,2018.001.1225,grain,,,10.48530/isoarch.2018.001,exact,-24.2,,,,,,,Greece
Megali Volvi,40.695,23.42667,exact,2018.001.1124,Heaton et al. (2009),,plant,species,triticum durum,durum cosmodur,,C3,archaeological,1998,,BCE/CE,2018.001.1226,grain,,,10.48530/isoarch.2018.001,exact,-25.5,,,,,,,Greece
Nea Zoe,40.85128,22.10329,exact,2018.001.1125,Heaton et al. (2009),1,plant,species,triticum durum,durum athos,,C3,archaeological,1994,,BCE/CE,2018.001.1227,grain,,,10.48530/isoarch.2018.001,exact,-26.5,,,,,,,Greece
Nea Zoe,40.85128,22.10329,exact,2018.001.1126,Heaton et al. (2009),2,plant,species,triticum durum,durum athos,,C3,archaeological,1995,,BCE/CE,2018.001.1228,grain,,,10.48530/isoarch.2018.001,exact,-25.5,,,,,,,Greece
Serres,41.08333,23.55,exact,2018.001.1128,Heaton et al. (2009),,plant,species,triticum durum,durum athos,,C3,archaeological,1995,,BCE/CE,2018.001.1230,grain,,,10.48530/isoarch.2018.001,exact,-26.2,,,,,,,Greece
Thessaloniki,40.66315,22.92891,exact,2018.001.1129,Heaton et al. (2009),1,plant,species,triticum durum,durum athos,,C3,archaeological,1993,,BCE/CE,2018.001.1231,grain,,,10.48530/isoarch.2018.001,exact,-24.8,,,,,,,Greece
Thessaloniki,40.66315,22.92891,exact,2018.001.1130,Heaton et al. (2009),2,plant,species,triticum durum,durum athos,,C3,archaeological,1994,,BCE/CE,2018.001.1232,grain,,,10.48530/isoarch.2018.001,exact,-26.1,,,,,,,Greece
Thessaloniki,40.66315,22.92891,exact,2018.001.1131,Heaton et al. (2009),3,plant,species,triticum durum,durum athos,,C3,archaeological,1995,,BCE/CE,2018.001.1233,grain,,,10.48530/isoarch.2018.001,exact,-25.8,,,,,,,Greece
Thessaloniki,40.66315,22.92891,exact,2018.001.1132,Heaton et al. (2009),4,plant,species,triticum durum,durum athos,,C3,archaeological,1996,,BCE/CE,2018.001.1234,grain,,,10.48530/isoarch.2018.001,exact,-26.1,,,,,,,Greece
Thessaloniki,40.66315,22.92891,exact,2018.001.1133,Heaton et al. (2009),5,plant,species,triticum durum,durum athos,,C3,archaeological,1997,,BCE/CE,2018.001.1235,grain,,,10.48530/isoarch.2018.001,exact,-24.3,,,,,,,Greece
Thessaloniki,40.66315,22.92891,exact,2018.001.1134,Heaton et al. (2009),6,plant,species,triticum durum,durum athos,,C3,archaeological,1998,,BCE/CE,2018.001.1236,grain,,,10.48530/isoarch.2018.001,exact,-24.7,,,,,,,Greece
Thessaloniki,40.66315,22.92891,exact,2018.001.1135,Heaton et al. (2009),7,plant,species,triticum durum,durum athos,,C3,archaeological,1999,,BCE/CE,2018.001.1237,grain,,,10.48530/isoarch.2018.001,exact,-24.4,,,,,,,Greece
Thessaloniki,40.66315,22.92891,exact,2018.001.1136,Heaton et al. (2009),8,plant,species,triticum durum,durum athos,,C3,archaeological,2000,,BCE/CE,2018.001.1238,grain,,,10.48530/isoarch.2018.001,exact,-25.7,,,,,,,Greece
Thessaloniki,40.66315,22.92891,exact,2018.001.1137,Heaton et al. (2009),9,plant,species,triticum durum,durum athos,,C3,archaeological,2001,,BCE/CE,2018.001.1239,grain,,,10.48530/isoarch.2018.001,exact,-25.5,,,,,,,Greece
Thessaloniki,40.66315,22.92891,exact,2018.001.1138,Heaton et al. (2009),10,plant,species,triticum durum,durum athos,,C3,archaeological,2002,,BCE/CE,2018.001.1240,grain,,,10.48530/isoarch.2018.001,exact,-25.6,,,,,,,Greece
Thessaloniki,40.66315,22.92891,exact,2018.001.1139,Heaton et al. (2009),11,plant,species,triticum monococcum,einkorn,,C3,archaeological,1999,,BCE/CE,2018.001.1241,grain,,,10.48530/isoarch.2018.001,exact,-23.5,,,,,,,Greece
Thessaloniki,40.66315,22.92891,exact,2018.001.1140,Heaton et al. (2009),12,plant,species,triticum monococcum,einkorn,,C3,archaeological,2000,,BCE/CE,2018.001.1242,grain,,,10.48530/isoarch.2018.001,exact,-23.1,,,,,,,Greece
Tripoli,37.51667,22.38333,exact,2018.001.1141,Heaton et al. (2009),,plant,species,triticum durum,durum athos,,C3,archaeological,1995,,BCE/CE,2018.001.1243,grain,,,10.48530/isoarch.2018.001,exact,-23.5,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1154,Heaton et al. (2009),739 EK,plant,species,triticum monococcum,einkorn,,C3,archaeological,-1300,,BCE/CE,2018.001.1256,grain,,charred,10.48530/isoarch.2018.001,exact,-23,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1155,Heaton et al. (2009),906 EK,plant,species,triticum monococcum,einkorn,,C3,archaeological,-1300,,BCE/CE,2018.001.1257,grain,,charred,10.48530/isoarch.2018.001,exact,-23.9,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1156,Heaton et al. (2009),927 EK,plant,species,triticum monococcum,einkorn,,C3,archaeological,-1300,,BCE/CE,2018.001.1258,grain,,charred,10.48530/isoarch.2018.001,exact,-23.1,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1157,Heaton et al. (2009),965 EK,plant,species,triticum monococcum,einkorn,,C3,archaeological,-1300,,BCE/CE,2018.001.1259,grain,,charred,10.48530/isoarch.2018.001,exact,-23.3,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1158,Heaton et al. (2009),1000 EK,plant,species,triticum monococcum,einkorn,,C3,archaeological,-1300,,BCE/CE,2018.001.1260,grain,,charred,10.48530/isoarch.2018.001,exact,-23.5,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1159,Heaton et al. (2009),1007 EK,plant,species,triticum monococcum,einkorn,,C3,archaeological,-1300,,BCE/CE,2018.001.1261,grain,,charred,10.48530/isoarch.2018.001,exact,-24.2,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1160,Heaton et al. (2009),1026 EK,plant,species,triticum monococcum,einkorn,,C3,archaeological,-1300,,BCE/CE,2018.001.1262,grain,,charred,10.48530/isoarch.2018.001,exact,-23.5,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1161,Heaton et al. (2009),1115 EK,plant,species,triticum monococcum,einkorn,,C3,archaeological,-1300,,BCE/CE,2018.001.1263,grain,,charred,10.48530/isoarch.2018.001,exact,-23.5,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1162,Heaton et al. (2009),2292 EK,plant,species,triticum monococcum,einkorn,,C3,archaeological,-1300,,BCE/CE,2018.001.1264,grain,,charred,10.48530/isoarch.2018.001,exact,-23.5,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1163,Heaton et al. (2009),3202 EK,plant,species,triticum monococcum,einkorn,,C3,archaeological,-1300,,BCE/CE,2018.001.1265,grain,,charred,10.48530/isoarch.2018.001,exact,-23.8,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1164,Heaton et al. (2009),2427 EK,plant,species,triticum monococcum,einkorn,,C3,archaeological,-1300,,BCE/CE,2018.001.1266,grain,,charred,10.48530/isoarch.2018.001,exact,-24,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1165,Heaton et al. (2009),2455 EK,plant,species,triticum monococcum,einkorn,,C3,archaeological,-1300,,BCE/CE,2018.001.1267,grain,,charred,10.48530/isoarch.2018.001,exact,-23.4,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1166,Heaton et al. (2009),2459 EK,plant,species,triticum monococcum,einkorn,,C3,archaeological,-1300,,BCE/CE,2018.001.1268,grain,,charred,10.48530/isoarch.2018.001,exact,-23.4,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1167,Heaton et al. (2009),2469 EK,plant,species,triticum monococcum,einkorn,,C3,archaeological,-1300,,BCE/CE,2018.001.1269,grain,,charred,10.48530/isoarch.2018.001,exact,-23.5,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1168,Heaton et al. (2009),2496 EK,plant,species,triticum monococcum,einkorn,,C3,archaeological,-1300,,BCE/CE,2018.001.1270,grain,,charred,10.48530/isoarch.2018.001,exact,-23.3,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1169,Heaton et al. (2009),2506 EK,plant,species,triticum monococcum,einkorn,,C3,archaeological,-1300,,BCE/CE,2018.001.1271,grain,,charred,10.48530/isoarch.2018.001,exact,-23.6,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1170,Heaton et al. (2009),2540 EK,plant,species,triticum monococcum,einkorn,,C3,archaeological,-1300,,BCE/CE,2018.001.1272,grain,,charred,10.48530/isoarch.2018.001,exact,-23.7,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1171,Heaton et al. (2009),2545 EK,plant,species,triticum monococcum,einkorn,,C3,archaeological,-1300,,BCE/CE,2018.001.1273,grain,,charred,10.48530/isoarch.2018.001,exact,-23.2,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1172,Heaton et al. (2009),2565 EK,plant,species,triticum monococcum,einkorn,,C3,archaeological,-1300,,BCE/CE,2018.001.1274,grain,,charred,10.48530/isoarch.2018.001,exact,-23.8,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1173,Heaton et al. (2009),2593 EK,plant,species,triticum monococcum,einkorn,,C3,archaeological,-1300,,BCE/CE,2018.001.1275,grain,,charred,10.48530/isoarch.2018.001,exact,-23.5,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1174,Heaton et al. (2009),2637 EK,plant,species,triticum monococcum,einkorn,,C3,archaeological,-1300,,BCE/CE,2018.001.1276,grain,,charred,10.48530/isoarch.2018.001,exact,-23.6,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1175,Heaton et al. (2009),2648 EK,plant,species,triticum monococcum,einkorn,,C3,archaeological,-1300,,BCE/CE,2018.001.1277,grain,,charred,10.48530/isoarch.2018.001,exact,-24.1,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1176,Heaton et al. (2009),3529 EK,plant,species,triticum monococcum,einkorn,,C3,archaeological,-1300,,BCE/CE,2018.001.1278,grain,,charred,10.48530/isoarch.2018.001,exact,-23.6,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1177,Heaton et al. (2009),4396 EK,plant,species,triticum monococcum,einkorn,,C3,archaeological,-1300,,BCE/CE,2018.001.1279,grain,,charred,10.48530/isoarch.2018.001,exact,-23.2,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1178,Heaton et al. (2009),630 EM,plant,species,triticum dicoccum,emmer,,C3,archaeological,-1300,,BCE/CE,2018.001.1280,grain,,charred,10.48530/isoarch.2018.001,exact,-23.5,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1179,Heaton et al. (2009),735 EM,plant,species,triticum dicoccum,emmer,,C3,archaeological,-1300,,BCE/CE,2018.001.1281,grain,,charred,10.48530/isoarch.2018.001,exact,-22.7,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1180,Heaton et al. (2009),907 EM,plant,species,triticum dicoccum,emmer,,C3,archaeological,-1300,,BCE/CE,2018.001.1282,grain,,charred,10.48530/isoarch.2018.001,exact,-22.5,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1181,Heaton et al. (2009),1021 EM,plant,species,triticum dicoccum,emmer,,C3,archaeological,-1300,,BCE/CE,2018.001.1283,grain,,charred,10.48530/isoarch.2018.001,exact,-23,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1182,Heaton et al. (2009),1136 EM,plant,species,triticum dicoccum,emmer,,C3,archaeological,-1300,,BCE/CE,2018.001.1284,grain,,charred,10.48530/isoarch.2018.001,exact,-23,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1183,Heaton et al. (2009),2308 EM,plant,species,triticum dicoccum,emmer,,C3,archaeological,-1300,,BCE/CE,2018.001.1285,grain,,charred,10.48530/isoarch.2018.001,exact,-23.1,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1184,Heaton et al. (2009),2591 EM,plant,species,triticum dicoccum,emmer,,C3,archaeological,-1300,,BCE/CE,2018.001.1286,grain,,charred,10.48530/isoarch.2018.001,exact,-23.1,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1185,Heaton et al. (2009),2691 EM,plant,species,triticum dicoccum,emmer,,C3,archaeological,-1300,,BCE/CE,2018.001.1287,grain,,charred,10.48530/isoarch.2018.001,exact,-22.5,,,,,,,Greece
Assiros,40.82083,23.03083,exact,2018.001.1186,Heaton et al. (2009),2700 EM,plant,species,triticum dicoccum,emmer,,C3,archaeological,-1300,,BCE/CE,2018.001.1288,grain,,charred,10.48530/isoarch.2018.001,exact,-23.1,,,,,,,Greece
